Date,Calgary,Central,Edmonton,NorthEast,NorthWest,South,,,,,,
7/4/2019 2:00:00 AM,820,0,0,0,0,0,,,,,,
7/4/2019 3:00:00 AM,820,0,0,0,0,0,,,,,,
7/4/2019 4:00:00 AM,820,0,0,0,0,0,,,,,,
7/4/2019 5:00:00 AM,820,0,0,0,0,0,,,,,,
7/4/2019 6:00:00 AM,821,0,0,0,0,0,,,,,,
7/4/2019 7:00:00 AM,820,0,0,0,0,0,,,,,,
7/4/2019 8:00:00 AM,821,0,0,0,0,0,,,,,,
7/4/2019 9:00:00 AM,821,0,0,0,0,0,,,,,,
7/4/2019 10:00:00 AM,821,0,0,0,0,0,,,,,,
7/4/2019 11:00:00 AM,821,0,0,0,0,0,,,,,,
7/4/2019 12:00:00 PM,821,0,0,0,0,0,,,,,,
7/4/2019 1:00:00 PM,821,0,0,0,0,0,,,,,,
7/4/2019 2:00:00 PM,821,0,0,0,0,0,,,,,,
7/4/2019 3:00:00 PM,821,0,0,0,0,0,,,,,,
7/4/2019 4:00:00 PM,821,0,0,0,0,0,,,,,,
7/4/2019 5:00:00 PM,821,0,0,0,0,0,,,,,,
7/4/2019 6:00:00 PM,821,0,0,0,0,0,,,,,,
7/4/2019 7:00:00 PM,821,0,0,0,0,0,,,,,,
7/4/2019 8:00:00 PM,821,0,0,0,0,0,,,,,,
7/4/2019 9:00:00 PM,821,0,0,0,0,0,,,,,,
7/4/2019 10:00:00 PM,821,0,0,0,0,0,,,,,,
7/4/2019 11:00:00 PM,822,0,0,0,0,0,,,,,,
7/5/2019 12:00:00 AM,814,0,0,0,0,0,,,,,,
7/5/2019 1:00:00 AM,814,0,0,0,0,0,,,,,,
7/5/2019 2:00:00 AM,814,0,0,0,0,0,,,,,,
7/5/2019 3:00:00 AM,814,0,0,0,0,0,,,,,,
7/5/2019 4:00:00 AM,814,0,0,0,0,0,,,,,,
7/5/2019 5:00:00 AM,814,0,0,0,0,0,,,,,,
7/5/2019 6:00:00 AM,814,0,0,0,0,0,,,,,,
7/5/2019 7:00:00 AM,834,0,0,0,0,0,,,,,,
7/5/2019 8:00:00 AM,835,0,0,0,0,0,,,,,,
7/5/2019 9:00:00 AM,835,0,0,0,0,0,,,,,,
7/5/2019 10:00:00 AM,835,0,0,0,0,0,,,,,,
7/5/2019 11:00:00 AM,835,0,0,0,0,0,,,,,,
7/5/2019 12:00:00 PM,835,0,0,0,0,0,,,,,,
7/5/2019 1:00:00 PM,835,0,0,0,0,0,,,,,,
7/5/2019 2:00:00 PM,835,0,0,0,0,0,,,,,,
7/5/2019 3:00:00 PM,835,0,0,0,0,0,,,,,,
7/5/2019 4:00:00 PM,835,0,0,0,0,0,,,,,,
7/5/2019 5:00:00 PM,835,0,0,0,0,0,,,,,,
7/5/2019 6:00:00 PM,835,0,0,0,0,0,,,,,,
7/5/2019 7:00:00 PM,835,0,0,0,0,0,,,,,,
7/5/2019 8:00:00 PM,835,0,0,0,0,0,,,,,,
7/5/2019 9:00:00 PM,835,0,0,0,0,0,,,,,,
7/5/2019 10:00:00 PM,835,0,0,0,0,0,,,,,,
7/5/2019 11:00:00 PM,839,0,0,0,0,0,,,,,,
7/6/2019 12:00:00 AM,839,0,0,0,0,0,,,,,,
7/6/2019 1:00:00 AM,839,0,0,0,0,0,,,,,,
7/6/2019 2:00:00 AM,839,0,0,0,0,0,,,,,,
7/6/2019 3:00:00 AM,839,0,0,0,0,0,,,,,,
7/6/2019 4:00:00 AM,839,0,0,0,0,0,,,,,,
7/6/2019 5:00:00 AM,839,0,0,0,0,0,,,,,,
7/6/2019 6:00:00 AM,839,0,0,0,0,0,,,,,,
7/6/2019 7:00:00 AM,839,0,0,0,0,0,,,,,,
7/6/2019 8:00:00 AM,839,0,0,0,0,0,,,,,,
7/6/2019 9:00:00 AM,839,0,0,0,0,0,,,,,,
7/6/2019 10:00:00 AM,839,0,0,0,0,0,,,,,,
7/6/2019 11:00:00 AM,839,0,0,0,0,0,,,,,,
7/6/2019 12:00:00 PM,839,0,0,0,0,0,,,,,,
7/6/2019 1:00:00 PM,839,0,0,0,0,0,,,,,,
7/6/2019 2:00:00 PM,839,0,0,0,0,0,,,,,,
7/6/2019 3:00:00 PM,839,0,0,0,0,0,,,,,,
7/6/2019 4:00:00 PM,839,0,0,0,0,0,,,,,,
7/6/2019 5:00:00 PM,839,0,0,0,0,0,,,,,,
7/6/2019 6:00:00 PM,839,0,0,0,0,0,,,,,,
7/6/2019 7:00:00 PM,839,0,0,0,0,0,,,,,,
7/6/2019 8:00:00 PM,839,0,0,0,0,0,,,,,,
7/6/2019 9:00:00 PM,839,0,0,0,0,0,,,,,,
7/6/2019 10:00:00 PM,839,0,0,0,0,0,,,,,,
7/6/2019 11:00:00 PM,841,0,0,0,0,0,,,,,,
7/7/2019 12:00:00 AM,841,0,0,0,0,0,,,,,,
7/7/2019 1:00:00 AM,841,0,0,0,0,0,,,,,,
7/7/2019 2:00:00 AM,841,0,0,0,0,0,,,,,,
7/7/2019 3:00:00 AM,841,0,0,0,0,0,,,,,,
7/7/2019 4:00:00 AM,841,0,0,0,0,0,,,,,,
7/7/2019 5:00:00 AM,841,0,0,0,0,0,,,,,,
7/7/2019 6:00:00 AM,841,0,0,0,0,0,,,,,,
7/7/2019 7:00:00 AM,841,0,0,0,0,0,,,,,,
7/7/2019 8:00:00 AM,841,0,0,0,0,0,,,,,,
7/7/2019 9:00:00 AM,841,0,0,0,0,0,,,,,,
7/7/2019 10:00:00 AM,841,0,0,0,0,0,,,,,,
7/7/2019 11:00:00 AM,841,0,0,0,0,0,,,,,,
7/7/2019 12:00:00 PM,841,0,0,0,0,0,,,,,,
7/7/2019 1:00:00 PM,841,0,0,0,0,0,,,,,,
7/7/2019 2:00:00 PM,841,0,0,0,0,0,,,,,,
7/7/2019 3:00:00 PM,841,0,0,0,0,0,,,,,,
7/7/2019 4:00:00 PM,841,0,0,0,0,0,,,,,,
7/7/2019 5:00:00 PM,841,0,0,0,0,0,,,,,,
7/7/2019 6:00:00 PM,841,0,0,0,0,0,,,,,,
7/7/2019 7:00:00 PM,841,0,0,0,0,0,,,,,,
7/7/2019 8:00:00 PM,841,0,0,0,0,0,,,,,,
7/7/2019 9:00:00 PM,841,0,0,0,0,0,,,,,,
7/7/2019 10:00:00 PM,841,0,0,0,0,0,,,,,,
7/7/2019 11:00:00 PM,842,0,0,0,0,0,,,,,,
7/8/2019 12:00:00 AM,842,0,0,0,0,0,,,,,,
7/8/2019 1:00:00 AM,842,0,0,0,0,0,,,,,,
7/8/2019 2:00:00 AM,842,0,0,0,0,0,,,,,,
7/8/2019 3:00:00 AM,842,0,0,0,0,0,,,,,,
7/8/2019 4:00:00 AM,842,0,0,0,0,0,,,,,,
7/8/2019 5:00:00 AM,842,0,0,0,0,0,,,,,,
7/8/2019 6:00:00 AM,842,0,0,0,0,0,,,,,,
7/8/2019 7:00:00 AM,842,0,0,0,0,0,,,,,,
7/8/2019 8:00:00 AM,842,0,0,0,0,0,,,,,,
7/8/2019 9:00:00 AM,842,0,0,0,0,0,,,,,,
7/8/2019 10:00:00 AM,842,0,0,0,0,0,,,,,,
7/8/2019 11:00:00 AM,842,0,0,0,0,0,,,,,,
7/8/2019 12:00:00 PM,842,0,0,0,0,0,,,,,,
7/8/2019 1:00:00 PM,842,0,0,0,0,0,,,,,,
7/8/2019 2:00:00 PM,842,0,0,0,0,0,,,,,,
7/8/2019 3:00:00 PM,842,0,0,0,0,0,,,,,,
7/8/2019 4:00:00 PM,842,0,0,0,0,0,,,,,,
7/8/2019 5:00:00 PM,842,0,0,0,0,0,,,,,,
7/8/2019 6:00:00 PM,842,0,0,0,0,0,,,,,,
7/8/2019 7:00:00 PM,842,0,0,0,0,0,,,,,,
7/8/2019 8:00:00 PM,842,0,0,0,0,0,,,,,,
7/8/2019 9:00:00 PM,842,0,0,0,0,0,,,,,,
7/8/2019 10:00:00 PM,842,0,0,0,0,0,,,,,,
7/8/2019 11:00:00 PM,846,0,0,0,0,0,,,,,,
7/9/2019 12:00:00 AM,846,0,0,0,0,0,,,,,,
7/9/2019 1:00:00 AM,846,0,0,0,0,0,,,,,,
7/9/2019 2:00:00 AM,846,0,0,0,0,0,,,,,,
7/9/2019 3:00:00 AM,846,0,0,0,0,0,,,,,,
7/9/2019 4:00:00 AM,846,0,0,0,0,0,,,,,,
7/9/2019 5:00:00 AM,840,0,0,0,0,0,,,,,,
7/9/2019 6:00:00 AM,840,0,0,0,0,0,,,,,,
7/9/2019 7:00:00 AM,846,0,0,0,0,0,,,,,,
7/9/2019 8:00:00 AM,846,0,0,0,0,0,,,,,,
7/9/2019 9:00:00 AM,846,0,0,0,0,0,,,,,,
7/9/2019 10:00:00 AM,846,0,0,0,0,0,,,,,,
7/9/2019 11:00:00 AM,846,0,0,0,0,0,,,,,,
7/9/2019 12:00:00 PM,846,0,0,0,0,0,,,,,,
7/9/2019 1:00:00 PM,787,0,0,0,0,0,,,,,,
7/9/2019 2:00:00 PM,787,0,0,0,0,0,,,,,,
7/9/2019 3:00:00 PM,846,0,0,0,0,0,,,,,,
7/9/2019 4:00:00 PM,846,0,0,0,0,0,,,,,,
7/9/2019 5:00:00 PM,846,0,0,0,0,0,,,,,,
7/9/2019 6:00:00 PM,846,0,0,0,0,0,,,,,,
7/9/2019 7:00:00 PM,846,0,0,0,0,0,,,,,,
7/9/2019 8:00:00 PM,833,0,0,0,0,0,,,,,,
7/9/2019 9:00:00 PM,846,0,0,0,0,0,,,,,,
7/9/2019 10:00:00 PM,846,0,0,0,0,0,,,,,,
7/9/2019 11:00:00 PM,847,0,0,0,0,0,,,,,,
7/10/2019 12:00:00 AM,847,0,0,0,0,0,,,,,,
7/10/2019 1:00:00 AM,847,0,0,0,0,0,,,,,,
7/10/2019 2:00:00 AM,847,0,0,0,0,0,,,,,,
7/10/2019 3:00:00 AM,847,0,0,0,0,0,,,,,,
7/10/2019 4:00:00 AM,847,0,0,0,0,0,,,,,,
7/10/2019 5:00:00 AM,847,0,0,0,0,0,,,,,,
7/10/2019 6:00:00 AM,847,0,0,0,0,0,,,,,,
7/10/2019 7:00:00 AM,847,0,0,0,0,0,,,,,,
7/10/2019 8:00:00 AM,847,0,0,0,0,0,,,,,,
7/10/2019 9:00:00 AM,847,0,0,0,0,0,,,,,,
7/10/2019 10:00:00 AM,847,0,0,0,0,0,,,,,,
7/10/2019 11:00:00 AM,847,0,0,0,0,0,,,,,,
7/10/2019 12:00:00 PM,847,0,0,0,0,0,,,,,,
7/10/2019 1:00:00 PM,847,0,0,0,0,0,,,,,,
7/10/2019 2:00:00 PM,847,0,0,0,0,0,,,,,,
7/10/2019 3:00:00 PM,847,0,0,0,0,0,,,,,,
7/10/2019 4:00:00 PM,847,0,0,0,0,0,,,,,,
7/10/2019 5:00:00 PM,834,0,0,0,0,0,,,,,,
7/10/2019 6:00:00 PM,834,0,0,0,0,0,,,,,,
7/10/2019 7:00:00 PM,847,0,0,0,0,0,,,,,,
7/10/2019 8:00:00 PM,847,0,0,0,0,0,,,,,,
7/10/2019 9:00:00 PM,847,0,0,0,0,0,,,,,,
7/10/2019 10:00:00 PM,847,0,0,0,0,0,,,,,,
7/10/2019 11:00:00 PM,846,0,0,0,0,0,,,,,,
7/11/2019 12:00:00 AM,846,0,0,0,0,0,,,,,,
7/11/2019 1:00:00 AM,846,0,0,0,0,0,,,,,,
7/11/2019 2:00:00 AM,846,0,0,0,0,0,,,,,,
7/11/2019 3:00:00 AM,846,0,0,0,0,0,,,,,,
7/11/2019 4:00:00 AM,846,0,0,0,0,0,,,,,,
7/11/2019 5:00:00 AM,846,0,0,0,0,0,,,,,,
7/11/2019 6:00:00 AM,846,0,0,0,0,0,,,,,,
7/11/2019 7:00:00 AM,846,0,0,0,0,0,,,,,,
7/11/2019 8:00:00 AM,846,0,0,0,0,0,,,,,,
7/11/2019 9:00:00 AM,832,0,0,0,0,0,,,,,,
7/11/2019 10:00:00 AM,832,0,0,0,0,0,,,,,,
7/11/2019 11:00:00 AM,832,0,0,0,0,0,,,,,,
7/11/2019 12:00:00 PM,846,0,0,0,0,0,,,,,,
7/11/2019 1:00:00 PM,846,0,0,0,0,0,,,,,,
7/11/2019 2:00:00 PM,846,0,0,0,0,0,,,,,,
7/11/2019 3:00:00 PM,846,0,0,0,0,0,,,,,,
7/11/2019 4:00:00 PM,846,0,0,0,0,0,,,,,,
7/11/2019 5:00:00 PM,846,0,0,0,0,0,,,,,,
7/11/2019 6:00:00 PM,846,0,0,0,0,0,,,,,,
7/11/2019 7:00:00 PM,846,0,0,0,0,0,,,,,,
7/11/2019 8:00:00 PM,846,0,0,0,0,0,,,,,,
7/11/2019 9:00:00 PM,846,0,0,0,0,0,,,,,,
7/11/2019 10:00:00 PM,846,0,0,0,0,0,,,,,,
7/11/2019 11:00:00 PM,849,0,0,0,0,0,,,,,,
7/12/2019 12:00:00 AM,849,0,0,0,0,0,,,,,,
7/12/2019 1:00:00 AM,849,0,0,0,0,0,,,,,,
7/12/2019 2:00:00 AM,849,0,0,0,0,0,,,,,,
7/12/2019 3:00:00 AM,849,0,0,0,0,0,,,,,,
7/12/2019 4:00:00 AM,849,0,0,0,0,0,,,,,,
7/12/2019 5:00:00 AM,849,0,0,0,0,0,,,,,,
7/12/2019 6:00:00 AM,849,0,0,0,0,0,,,,,,
7/12/2019 7:00:00 AM,849,0,0,0,0,0,,,,,,
7/12/2019 8:00:00 AM,849,0,0,0,0,0,,,,,,
7/12/2019 9:00:00 AM,849,0,0,0,0,0,,,,,,
7/12/2019 10:00:00 AM,849,0,0,0,0,0,,,,,,
7/12/2019 11:00:00 AM,849,0,0,0,0,0,,,,,,
7/12/2019 12:00:00 PM,849,0,0,0,0,0,,,,,,
7/12/2019 1:00:00 PM,849,0,0,0,0,0,,,,,,
7/12/2019 2:00:00 PM,849,0,0,0,0,0,,,,,,
7/12/2019 3:00:00 PM,849,0,0,0,0,0,,,,,,
7/12/2019 4:00:00 PM,849,0,0,0,0,0,,,,,,
7/12/2019 5:00:00 PM,849,0,0,0,0,0,,,,,,
7/12/2019 6:00:00 PM,849,0,0,0,0,0,,,,,,
7/12/2019 7:00:00 PM,849,0,0,0,0,0,,,,,,
7/12/2019 8:00:00 PM,826,0,0,0,0,0,,,,,,
7/12/2019 9:00:00 PM,826,0,0,0,0,0,,,,,,
7/12/2019 10:00:00 PM,826,0,0,0,0,0,,,,,,
7/12/2019 11:00:00 PM,826,0,0,0,0,0,,,,,,
7/13/2019 12:00:00 AM,826,0,0,0,0,0,,,,,,
7/13/2019 1:00:00 AM,826,0,0,0,0,0,,,,,,
7/13/2019 2:00:00 AM,826,0,0,0,0,0,,,,,,
7/13/2019 3:00:00 AM,826,0,0,0,0,0,,,,,,
7/13/2019 4:00:00 AM,826,0,0,0,0,0,,,,,,
7/13/2019 5:00:00 AM,826,0,0,0,0,0,,,,,,
7/13/2019 6:00:00 AM,849,0,0,0,0,0,,,,,,
7/13/2019 7:00:00 AM,849,0,0,0,0,0,,,,,,
7/13/2019 8:00:00 AM,849,0,0,0,0,0,,,,,,
7/13/2019 9:00:00 AM,849,0,0,0,0,0,,,,,,
7/13/2019 10:00:00 AM,849,0,0,0,0,0,,,,,,
7/13/2019 11:00:00 AM,849,0,0,0,0,0,,,,,,
7/13/2019 12:00:00 PM,849,0,0,0,0,0,,,,,,
7/13/2019 1:00:00 PM,849,0,0,0,0,0,,,,,,
7/13/2019 2:00:00 PM,849,0,0,0,0,0,,,,,,
7/13/2019 3:00:00 PM,849,0,0,0,0,0,,,,,,
7/13/2019 4:00:00 PM,849,0,0,0,0,0,,,,,,
7/13/2019 5:00:00 PM,849,0,0,0,0,0,,,,,,
7/13/2019 6:00:00 PM,849,0,0,0,0,0,,,,,,
7/13/2019 7:00:00 PM,849,0,0,0,0,0,,,,,,
7/13/2019 8:00:00 PM,826,0,0,0,0,0,,,,,,
7/13/2019 9:00:00 PM,826,0,0,0,0,0,,,,,,
7/13/2019 10:00:00 PM,826,0,0,0,0,0,,,,,,
7/13/2019 11:00:00 PM,827,0,0,0,0,0,,,,,,
7/14/2019 12:00:00 AM,827,0,0,0,0,0,,,,,,
7/14/2019 1:00:00 AM,827,0,0,0,0,0,,,,,,
7/14/2019 2:00:00 AM,827,0,0,0,0,0,,,,,,
7/14/2019 3:00:00 AM,827,0,0,0,0,0,,,,,,
7/14/2019 4:00:00 AM,827,0,0,0,0,0,,,,,,
7/14/2019 5:00:00 AM,827,0,0,0,0,0,,,,,,
7/14/2019 6:00:00 AM,850,0,0,0,0,0,,,,,,
7/14/2019 7:00:00 AM,850,0,0,0,0,0,,,,,,
7/14/2019 8:00:00 AM,850,0,0,0,0,0,,,,,,
7/14/2019 9:00:00 AM,850,0,0,0,0,0,,,,,,
7/14/2019 10:00:00 AM,850,0,0,0,0,0,,,,,,
7/14/2019 11:00:00 AM,850,0,0,0,0,0,,,,,,
7/14/2019 12:00:00 PM,850,0,0,0,0,0,,,,,,
7/14/2019 1:00:00 PM,850,0,0,0,0,0,,,,,,
7/14/2019 2:00:00 PM,850,0,0,0,0,0,,,,,,
7/14/2019 3:00:00 PM,850,0,0,0,0,0,,,,,,
7/14/2019 4:00:00 PM,850,0,0,0,0,0,,,,,,
7/14/2019 5:00:00 PM,852,0,0,0,0,0,,,,,,
7/14/2019 6:00:00 PM,852,0,0,0,0,0,,,,,,
7/14/2019 7:00:00 PM,852,0,0,0,0,0,,,,,,
7/14/2019 8:00:00 PM,829,0,0,0,0,0,,,,,,
7/14/2019 9:00:00 PM,829,0,0,0,0,0,,,,,,
7/14/2019 10:00:00 PM,829,0,0,0,0,0,,,,,,
7/14/2019 11:00:00 PM,829,0,0,0,0,0,,,,,,
7/15/2019 12:00:00 AM,829,0,0,0,0,0,,,,,,
7/15/2019 1:00:00 AM,829,0,0,0,0,0,,,,,,
7/15/2019 2:00:00 AM,829,0,0,0,0,0,,,,,,
7/15/2019 3:00:00 AM,829,0,0,0,0,0,,,,,,
7/15/2019 4:00:00 AM,829,0,0,0,0,0,,,,,,
7/15/2019 5:00:00 AM,829,0,0,0,0,0,,,,,,
7/15/2019 6:00:00 AM,843,0,0,0,0,0,,,,,,
7/15/2019 7:00:00 AM,843,0,0,0,0,0,,,,,,
7/15/2019 8:00:00 AM,843,0,0,0,0,0,,,,,,
7/15/2019 9:00:00 AM,843,0,0,0,0,0,,,,,,
7/15/2019 10:00:00 AM,843,0,0,0,0,0,,,,,,
7/15/2019 11:00:00 AM,843,0,0,0,0,0,,,,,,
7/15/2019 12:00:00 PM,843,0,0,0,0,0,,,,,,
7/15/2019 1:00:00 PM,824,0,0,0,0,0,,,,,,
7/15/2019 2:00:00 PM,843,0,0,0,0,0,,,,,,
7/15/2019 3:00:00 PM,843,0,0,0,0,0,,,,,,
7/15/2019 4:00:00 PM,843,0,0,0,0,0,,,,,,
7/15/2019 5:00:00 PM,843,0,0,0,0,0,,,,,,
7/15/2019 6:00:00 PM,823,0,0,0,0,0,,,,,,
7/15/2019 7:00:00 PM,833,0,0,0,0,0,,,,,,
7/15/2019 8:00:00 PM,830,0,0,0,0,0,,,,,,
7/15/2019 9:00:00 PM,830,0,0,0,0,0,,,,,,
7/15/2019 10:00:00 PM,830,0,0,0,0,0,,,,,,
7/15/2019 11:00:00 PM,823,0,0,0,0,0,,,,,,
7/16/2019 12:00:00 AM,823,0,0,0,0,0,,,,,,
7/16/2019 1:00:00 AM,823,0,0,0,0,0,,,,,,
7/16/2019 2:00:00 AM,823,0,0,0,0,0,,,,,,
7/16/2019 3:00:00 AM,823,0,0,0,0,0,,,,,,
7/16/2019 4:00:00 AM,823,0,0,0,0,0,,,,,,
7/16/2019 5:00:00 AM,823,0,0,0,0,0,,,,,,
7/16/2019 6:00:00 AM,849,0,0,0,0,0,,,,,,
7/16/2019 7:00:00 AM,849,0,0,0,0,0,,,,,,
7/16/2019 8:00:00 AM,849,0,0,0,0,0,,,,,,
7/16/2019 9:00:00 AM,849,0,0,0,0,0,,,,,,
7/16/2019 10:00:00 AM,849,0,0,0,0,0,,,,,,
7/16/2019 11:00:00 AM,849,0,0,0,0,0,,,,,,
7/16/2019 12:00:00 PM,849,0,0,0,0,0,,,,,,
7/16/2019 1:00:00 PM,849,0,0,0,0,0,,,,,,
7/16/2019 2:00:00 PM,846,0,0,0,0,0,,,,,,
7/16/2019 3:00:00 PM,846,0,0,0,0,0,,,,,,
7/16/2019 4:00:00 PM,846,0,0,0,0,0,,,,,,
7/16/2019 5:00:00 PM,846,0,0,0,0,0,,,,,,
7/16/2019 6:00:00 PM,846,0,0,0,0,0,,,,,,
7/16/2019 7:00:00 PM,846,0,0,0,0,0,,,,,,
7/16/2019 8:00:00 PM,846,0,0,0,0,0,,,,,,
7/16/2019 9:00:00 PM,846,0,0,0,0,0,,,,,,
7/16/2019 10:00:00 PM,823,0,0,0,0,0,,,,,,
7/16/2019 11:00:00 PM,823,0,0,0,0,0,,,,,,
7/17/2019 12:00:00 AM,823,0,0,0,0,0,,,,,,
7/17/2019 1:00:00 AM,823,0,0,0,0,0,,,,,,
7/17/2019 2:00:00 AM,823,0,0,0,0,0,,,,,,
7/17/2019 3:00:00 AM,823,0,0,0,0,0,,,,,,
7/17/2019 4:00:00 AM,823,0,0,0,0,0,,,,,,
7/17/2019 5:00:00 AM,823,0,0,0,0,0,,,,,,
7/17/2019 6:00:00 AM,849,0,0,0,0,0,,,,,,
7/17/2019 7:00:00 AM,843,0,0,0,0,0,,,,,,
7/17/2019 8:00:00 AM,843,0,0,0,0,0,,,,,,
7/17/2019 9:00:00 AM,843,0,0,0,0,0,,,,,,
7/17/2019 10:00:00 AM,843,0,0,0,0,0,,,,,,
7/17/2019 11:00:00 AM,843,0,0,0,0,0,,,,,,
7/17/2019 12:00:00 PM,843,0,0,0,0,0,,,,,,
7/17/2019 1:00:00 PM,849,0,0,0,0,0,,,,,,
7/17/2019 2:00:00 PM,846,0,0,0,0,0,,,,,,
7/17/2019 3:00:00 PM,846,0,0,0,0,0,,,,,,
7/17/2019 4:00:00 PM,846,0,0,0,0,0,,,,,,
7/17/2019 5:00:00 PM,846,0,0,0,0,0,,,,,,
7/17/2019 6:00:00 PM,846,0,0,0,0,0,,,,,,
7/17/2019 7:00:00 PM,846,0,0,0,0,0,,,,,,
7/17/2019 8:00:00 PM,823,0,0,0,0,0,,,,,,
7/17/2019 9:00:00 PM,823,0,0,0,0,0,,,,,,
7/17/2019 10:00:00 PM,823,0,0,0,0,0,,,,,,
7/17/2019 11:00:00 PM,823,0,0,0,0,0,,,,,,
7/18/2019 12:00:00 AM,846,0,0,0,0,0,,,,,,
7/18/2019 1:00:00 AM,846,0,0,0,0,0,,,,,,
7/18/2019 2:00:00 AM,846,0,0,0,0,0,,,,,,
7/18/2019 3:00:00 AM,846,0,0,0,0,0,,,,,,
7/18/2019 4:00:00 AM,846,0,0,0,0,0,,,,,,
7/18/2019 5:00:00 AM,846,0,0,0,0,0,,,,,,
7/18/2019 6:00:00 AM,849,0,0,0,0,0,,,,,,
7/18/2019 7:00:00 AM,849,0,0,0,0,0,,,,,,
7/18/2019 8:00:00 AM,849,0,0,0,0,0,,,,,,
7/18/2019 9:00:00 AM,849,0,0,0,0,0,,,,,,
7/18/2019 10:00:00 AM,849,0,0,0,0,0,,,,,,
7/18/2019 11:00:00 AM,849,0,0,0,0,0,,,,,,
7/18/2019 12:00:00 PM,849,0,0,0,0,0,,,,,,
7/18/2019 1:00:00 PM,849,0,0,0,0,0,,,,,,
7/18/2019 2:00:00 PM,846,0,0,0,0,0,,,,,,
7/18/2019 3:00:00 PM,846,0,0,0,0,0,,,,,,
7/18/2019 4:00:00 PM,846,0,0,0,0,0,,,,,,
7/18/2019 5:00:00 PM,846,0,0,0,0,0,,,,,,
7/18/2019 6:00:00 PM,846,0,0,0,0,0,,,,,,
7/18/2019 7:00:00 PM,846,0,0,0,0,0,,,,,,
7/18/2019 8:00:00 PM,846,0,0,0,0,0,,,,,,
7/18/2019 9:00:00 PM,846,0,0,0,0,0,,,,,,
7/18/2019 10:00:00 PM,846,0,0,0,0,0,,,,,,
7/18/2019 11:00:00 PM,847,0,0,0,0,0,,,,,,
7/19/2019 12:00:00 AM,847,0,0,0,0,0,,,,,,
7/19/2019 1:00:00 AM,847,0,0,0,0,0,,,,,,
7/19/2019 2:00:00 AM,847,0,0,0,0,0,,,,,,
7/19/2019 3:00:00 AM,847,0,0,0,0,0,,,,,,
7/19/2019 4:00:00 AM,847,0,0,0,0,0,,,,,,
7/19/2019 5:00:00 AM,847,0,0,0,0,0,,,,,,
7/19/2019 6:00:00 AM,850,0,0,0,0,0,,,,,,
7/19/2019 7:00:00 AM,850,0,0,0,0,0,,,,,,
7/19/2019 8:00:00 AM,850,0,0,0,0,0,,,,,,
7/19/2019 9:00:00 AM,850,0,0,0,0,0,,,,,,
7/19/2019 10:00:00 AM,850,0,0,0,0,0,,,,,,
7/19/2019 11:00:00 AM,850,0,0,0,0,0,,,,,,
7/19/2019 12:00:00 PM,850,0,0,0,0,0,,,,,,
7/19/2019 1:00:00 PM,850,0,0,0,0,0,,,,,,
7/19/2019 2:00:00 PM,847,0,0,0,0,0,,,,,,
7/19/2019 3:00:00 PM,847,0,0,0,0,0,,,,,,
7/19/2019 4:00:00 PM,847,0,0,0,0,0,,,,,,
7/19/2019 5:00:00 PM,847,0,0,0,0,0,,,,,,
7/19/2019 6:00:00 PM,847,0,0,0,0,0,,,,,,
7/19/2019 7:00:00 PM,847,0,0,0,0,0,,,,,,
7/19/2019 8:00:00 PM,847,0,0,0,0,0,,,,,,
7/19/2019 9:00:00 PM,847,0,0,0,0,0,,,,,,
7/19/2019 10:00:00 PM,847,0,0,0,0,0,,,,,,
7/19/2019 11:00:00 PM,855,0,0,0,0,0,,,,,,
7/20/2019 12:00:00 AM,855,0,0,0,0,0,,,,,,
7/20/2019 1:00:00 AM,855,0,0,0,0,0,,,,,,
7/20/2019 2:00:00 AM,855,0,0,0,0,0,,,,,,
7/20/2019 3:00:00 AM,855,0,0,0,0,0,,,,,,
7/20/2019 4:00:00 AM,855,0,0,0,0,0,,,,,,
7/20/2019 5:00:00 AM,855,0,0,0,0,0,,,,,,
7/20/2019 6:00:00 AM,858,0,0,0,0,0,,,,,,
7/20/2019 7:00:00 AM,858,0,0,0,0,0,,,,,,
7/20/2019 8:00:00 AM,858,0,0,0,0,0,,,,,,
7/20/2019 9:00:00 AM,772,0,0,0,0,0,,,,,,
7/20/2019 10:00:00 AM,772,0,0,0,0,0,,,,,,
7/20/2019 11:00:00 AM,788,0,0,0,0,0,,,,,,
7/20/2019 12:00:00 PM,788,0,0,0,0,0,,,,,,
7/20/2019 1:00:00 PM,858,0,0,0,0,0,,,,,,
7/20/2019 2:00:00 PM,855,0,0,0,0,0,,,,,,
7/20/2019 3:00:00 PM,855,0,0,0,0,0,,,,,,
7/20/2019 4:00:00 PM,855,0,0,0,0,0,,,,,,
7/20/2019 5:00:00 PM,855,0,0,0,0,0,,,,,,
7/20/2019 6:00:00 PM,855,0,0,0,0,0,,,,,,
7/20/2019 7:00:00 PM,855,0,0,0,0,0,,,,,,
7/20/2019 8:00:00 PM,832,0,0,0,0,0,,,,,,
7/20/2019 9:00:00 PM,832,0,0,0,0,0,,,,,,
7/20/2019 10:00:00 PM,832,0,0,0,0,0,,,,,,
7/20/2019 11:00:00 PM,832,0,0,0,0,0,,,,,,
7/21/2019 12:00:00 AM,832,0,0,0,0,0,,,,,,
7/21/2019 1:00:00 AM,832,0,0,0,0,0,,,,,,
7/21/2019 2:00:00 AM,855,0,0,0,0,0,,,,,,
7/21/2019 3:00:00 AM,855,0,0,0,0,0,,,,,,
