Date,Calgary,Central,Edmonton,Northeast,Northwest,South
3/21/2019 4:00:00 AM,968.4260553,1308.446944,1331.921676,1023.715452,843.7086556,833.2896929
3/21/2019 5:00:00 AM,1128.218795,1363.065453,1488.216329,1048.833616,844.6006297,845.8701536
3/21/2019 10:00:00 PM,989.3541421,1387.260411,1391.12738,1081.243381,910.8045494,847.088038
3/21/2019 11:00:00 PM,925.9305379,1360.289963,1324.269634,1074.027517,899.6410586,820.5532089
3/22/2019 12:00:00 AM,886.905886,1360.429688,1286.413067,1059.54634,917.9780064,811.8681359
3/22/2019 1:00:00 AM,864.774575,1374.18485,1272.834281,1078.460566,917.003016,809.2435482
3/22/2019 2:00:00 AM,863.5678614,1370.333614,1257.253385,1070.381148,915.6526864,813.9371431
3/22/2019 3:00:00 AM,881.4722414,1362.199255,1280.452131,1057.42561,914.5342101,820.3854971
3/22/2019 4:00:00 AM,957.3737611,1380.053677,1339.119532,1061.079439,918.641609,841.1585211
3/22/2019 5:00:00 AM,1112.506186,1414.715707,1462.66482,1055.675505,910.2350846,884.7212762
3/22/2019 10:00:00 PM,979.3967093,1352.762305,1391.067622,1038.262728,872.8312653,819.4549489
3/22/2019 11:00:00 PM,917.4182969,1351.508587,1334.793261,1034.549104,878.2923961,800.4215667
3/23/2019 12:00:00 AM,875.5277738,1350.691635,1288.06704,1032.330171,885.5044653,804.8713541
3/23/2019 1:00:00 AM,852.2391021,1356.397105,1260.683299,1034.733207,875.3527777,803.3512605
3/23/2019 2:00:00 AM,843.277213,1351.887979,1248.827146,1035.779087,874.2494672,795.394198
3/23/2019 3:00:00 AM,853.7168835,1346.388611,1247.573567,1022.679677,873.9588608,795.1140253
3/23/2019 4:00:00 AM,885.3184599,1354.813073,1285.939027,1023.25041,884.8050685,806.3309592
3/23/2019 5:00:00 AM,938.8781707,1371.653359,1334.50914,1039.777233,891.0690633,820.3344878
3/23/2019 10:00:00 PM,979.4130612,1336.366411,1339.378446,1007.44251,905.2312177,862.2177591
3/23/2019 11:00:00 PM,919.6378984,1323.508495,1276.156042,988.7355165,902.1884571,842.8084763
3/24/2019 12:00:00 AM,874.3228835,1341.406839,1251.149694,993.1553046,895.7291206,824.0144239
3/24/2019 1:00:00 AM,852.3674449,1332.328059,1222.458792,1001.486241,893.5624649,814.428823
3/24/2019 2:00:00 AM,844.6234636,1325.547807,1220.305849,991.016063,891.5365475,818.8294071
3/24/2019 3:00:00 AM,846.0887433,1348.374429,1244.221297,994.1429978,890.425882,821.7926547
3/24/2019 4:00:00 AM,865.2160638,1352.181436,1259.983617,998.5815785,888.6922015,830.0145447
3/24/2019 5:00:00 AM,905.5094175,1373.39742,1299.379885,1006.126131,873.6409021,837.6803116
3/24/2019 10:00:00 PM,973.625011,1383.701195,1409.957875,1018.521469,834.6189355,868.6332944
3/24/2019 11:00:00 PM,907.4909756,1374.335686,1338.352844,1003.62345,855.1490546,857.6000215
3/25/2019 12:00:00 AM,871.5439032,1357.443366,1295.165505,992.3292654,836.2987512,842.6733961
3/25/2019 1:00:00 AM,854.3747673,1352.244568,1278.220407,998.2169224,800.9183628,825.2739314
3/25/2019 2:00:00 AM,851.4798696,1331.680136,1259.34465,997.6283376,845.9050246,831.0878077
3/25/2019 3:00:00 AM,874.5456824,1317.320475,1277.328608,981.9492023,878.8931391,849.7521232
3/25/2019 4:00:00 AM,954.8109359,1351.184142,1332.464454,990.915792,886.9355109,875.4865322
3/25/2019 5:00:00 AM,1105.17126,1405.803636,1468.343504,995.3839728,875.842755,909.8767751
3/25/2019 10:00:00 PM,990.5192277,1336.058931,1336.678223,996.4728104,886.5252147,869.1493693
3/25/2019 11:00:00 PM,925.0143286,1317.505932,1267.458776,994.9057603,880.7778618,845.7470689
3/26/2019 12:00:00 AM,882.6927895,1306.233567,1220.412316,990.8448209,861.8762053,832.143246
3/26/2019 1:00:00 AM,860.306488,1307.044125,1201.613753,993.4921128,879.6826556,827.9331474
3/26/2019 2:00:00 AM,853.7722463,1320.247631,1217.005472,992.6275071,837.3508283,825.5670947
3/26/2019 3:00:00 AM,875.7173887,1319.755945,1237.583512,987.2746986,816.6446838,835.1746689
3/26/2019 4:00:00 AM,956.7068174,1339.618981,1320.261636,1022.422809,809.8874565,855.450607
3/26/2019 5:00:00 AM,1106.325675,1385.227557,1464.184907,1030.084922,813.5347629,892.1819855
3/26/2019 10:00:00 PM,1000.194293,1322.471024,1414.350273,950.1770507,872.8709313,856.4344049
3/26/2019 11:00:00 PM,933.7412903,1295.792234,1323.775168,946.1436179,894.0456062,835.4727232
3/27/2019 12:00:00 AM,891.3602639,1285.634667,1268.901501,943.7953307,897.7157711,829.2730534
3/27/2019 1:00:00 AM,870.5787576,1291.767558,1232.196126,938.3029156,910.3666553,826.0911997
3/27/2019 2:00:00 AM,865.007537,1279.183523,1227.064218,941.4732683,916.269859,828.8000336
3/27/2019 3:00:00 AM,884.6289801,1270.36363,1208.65028,943.5007694,924.1971801,834.4356073
3/27/2019 4:00:00 AM,961.7045514,1281.549359,1284.927116,946.3993637,927.7458747,854.9868707
3/27/2019 5:00:00 AM,1110.370204,1326.896405,1396.99086,954.7654684,934.5345131,902.6134537
3/27/2019 10:00:00 PM,1014.88711,1238.608993,1389.72522,944.3308579,929.1754038,882.6653278
3/27/2019 11:00:00 PM,945.3090432,1212.544307,1315.921426,938.0704288,938.3673881,858.6009612
3/28/2019 12:00:00 AM,904.4697256,1213.14389,1260.335112,932.784344,905.4316905,848.376683
3/28/2019 1:00:00 AM,883.207017,1214.691848,1247.281135,933.9870693,886.5137266,846.0726533
3/28/2019 2:00:00 AM,878.3529915,1210.729719,1237.709327,948.8889782,877.5894005,852.0007548
3/28/2019 3:00:00 AM,900.3354347,1215.82276,1258.655077,952.6010208,866.9354901,847.2607862
3/28/2019 4:00:00 AM,977.8119264,1223.004287,1342.237049,965.815928,878.7224272,855.8958016
3/28/2019 5:00:00 AM,1120.150377,1262.016898,1458.626885,970.4175942,898.8563088,896.526142
3/28/2019 10:00:00 PM,1000.961254,1233.284065,1390.642326,937.4479437,902.8885458,887.648488
3/28/2019 11:00:00 PM,937.0372113,1210.875065,1296.370206,938.6807178,891.3711285,871.193688
3/29/2019 12:00:00 AM,899.0924028,1208.360629,1257.559188,940.7754966,890.6266851,862.5105941
3/29/2019 1:00:00 AM,878.5019215,1201.429511,1234.533834,933.7519033,886.7807436,859.2823834
3/29/2019 2:00:00 AM,875.5341609,1212.078889,1228.315217,938.6104497,882.4658961,862.4939961
3/29/2019 3:00:00 AM,893.0363342,1217.164999,1235.830192,941.1640454,882.1034254,869.6914678
3/29/2019 4:00:00 AM,961.604709,1234.722889,1296.551592,944.3172897,868.7564485,886.920176
3/29/2019 5:00:00 AM,1103.179065,1283.303009,1419.575678,954.1144121,877.0467126,921.942263
3/29/2019 10:00:00 PM,1010.669093,1249.220336,1356.953908,952.9345586,873.0813898,885.2294939
3/29/2019 11:00:00 PM,946.8623221,1231.394926,1294.864019,950.2277897,857.070212,862.6736553
3/30/2019 12:00:00 AM,907.1467306,1230.340455,1243.023955,954.9448237,848.4798995,852.8263095
3/30/2019 1:00:00 AM,882.7869152,1214.787809,1209.008442,950.7373313,842.7948107,846.3609
3/30/2019 2:00:00 AM,873.5686538,1190.902534,1197.076403,942.9055966,842.4702604,838.8272903
3/30/2019 3:00:00 AM,877.4914537,1199.583638,1204.296963,934.1967864,842.1685136,839.3172649
3/30/2019 4:00:00 AM,906.7951481,1223.32053,1235.777024,935.4665243,843.1579063,851.1567763
3/30/2019 5:00:00 AM,958.323392,1243.927931,1263.959921,940.4017791,848.3560251,867.7620803
3/30/2019 10:00:00 PM,978.8381182,1259.768418,1324.537646,946.8234427,850.1120478,855.5272221
3/30/2019 11:00:00 PM,915.9003827,1220.007845,1253.575728,945.5312659,841.9135263,829.6934917
3/31/2019 12:00:00 AM,876.948839,1189.455383,1220.00012,931.4112901,833.4892163,814.4853366
3/31/2019 1:00:00 AM,852.6022197,1186.030588,1196.844014,918.096568,828.0650929,806.1117023
3/31/2019 2:00:00 AM,841.3447842,1187.524428,1184.838079,919.2609261,823.0181901,802.6871408
3/31/2019 3:00:00 AM,844.6820553,1215.80638,1213.107402,926.9141741,828.1532011,811.7282811
3/31/2019 4:00:00 AM,869.3106377,1219.22107,1222.182232,931.7470248,832.6061334,822.8330987
3/31/2019 5:00:00 AM,912.3427302,1231.871627,1262.736626,932.4973538,830.0800162,837.9723703
3/31/2019 10:00:00 PM,972.647258,1249.219409,1293.687607,947.3806365,871.8465211,833.8706622
3/31/2019 11:00:00 PM,908.4007304,1220.536577,1199.475223,920.9844094,871.1935168,818.8783365
4/1/2019 12:00:00 AM,870.9512969,1196.769239,1143.833063,917.3365345,867.3635892,810.2900401
4/1/2019 1:00:00 AM,855.6176901,1189.250182,1130.090861,917.3839634,871.6895012,803.3925328
4/1/2019 2:00:00 AM,857.7766446,1184.876037,1126.628381,909.804445,871.2164651,803.9507447
4/1/2019 3:00:00 AM,882.3705973,1188.806791,1157.03566,928.9533282,877.8558958,811.4730938
4/1/2019 4:00:00 AM,963.4666812,1217.039493,1245.484502,938.4526932,886.491793,827.9494168
4/1/2019 5:00:00 AM,1124.169383,1268.75619,1397.031115,947.8183542,905.9310701,867.3571801
4/1/2019 10:00:00 PM,982.3795419,1250.206026,1331.714795,939.6652412,876.7969554,844.3764188
4/1/2019 11:00:00 PM,916.8664981,1254.872464,1255.579784,933.6732659,865.9750523,830.9337386
4/2/2019 12:00:00 AM,880.6922694,1220.372439,1199.930281,935.2915353,874.5446811,817.7553389
4/2/2019 1:00:00 AM,862.9507093,1191.455698,1181.763903,935.4533308,870.9812592,807.2618115
4/2/2019 2:00:00 AM,859.9722725,1176.42684,1175.46863,934.8740503,857.9955576,797.7302754
4/2/2019 3:00:00 AM,882.2334525,1209.382648,1213.193571,936.6574467,853.4479398,809.5708761
4/2/2019 4:00:00 AM,963.8983603,1232.972274,1274.597468,948.9014291,869.0671452,839.0895614
4/2/2019 5:00:00 AM,1123.765205,1265.996463,1416.814913,957.9654084,876.001594,859.637612
4/2/2019 10:00:00 PM,984.5889402,1279.280751,1371.216727,940.3853856,895.4432621,857.1098837
4/2/2019 11:00:00 PM,921.9557195,1244.95381,1297.897909,944.9943117,879.4046749,833.106552
4/3/2019 12:00:00 AM,884.4968159,1232.524436,1263.907082,947.5597278,872.5219662,820.9328693
4/3/2019 1:00:00 AM,866.6859852,1217.383722,1237.55874,953.9509161,860.5277206,819.0514198
4/3/2019 2:00:00 AM,864.2874064,1189.763416,1221.270353,959.1064052,838.2544529,826.4489685
4/3/2019 3:00:00 AM,885.7620533,1205.764316,1219.277078,961.272346,837.4536613,832.8660599
4/3/2019 4:00:00 AM,967.4044719,1237.550735,1298.698413,962.1623936,860.0062066,851.7497068
4/3/2019 5:00:00 AM,1130.083355,1305.08557,1448.176445,964.3577878,880.2753049,893.4552335
4/3/2019 10:00:00 PM,976.0838719,1261.375799,1326.0265,939.2854283,888.3081394,853.3240066
4/3/2019 11:00:00 PM,907.7398257,1241.233351,1250.622096,942.0532566,870.3987439,834.0185885
4/4/2019 12:00:00 AM,869.0892246,1229.356556,1205.976955,942.6128892,870.5554133,823.1091709
4/4/2019 1:00:00 AM,851.7868813,1224.96842,1179.434811,940.6261547,876.30565,819.309574
4/4/2019 2:00:00 AM,846.4357347,1226.678383,1198.414476,938.9812286,878.7393627,819.3999483
4/4/2019 3:00:00 AM,868.6705737,1221.171675,1215.344201,951.1819035,874.4075474,825.2408065
4/4/2019 4:00:00 AM,943.6072405,1224.701117,1275.640383,957.2165211,878.596361,847.1861431
4/4/2019 5:00:00 AM,1105.568761,1277.191122,1444.013533,958.4341195,891.1430943,890.3763363
4/4/2019 10:00:00 PM,979.3376205,1231.634272,1322.162999,993.141301,893.489882,827.5550378
4/4/2019 11:00:00 PM,912.118499,1209.271179,1273.716758,984.08584,879.6996161,815.8313837
4/5/2019 12:00:00 AM,875.950045,1229.582639,1251.845271,970.7781502,876.604322,811.181153
4/5/2019 1:00:00 AM,859.7382719,1222.988271,1244.373615,972.397886,880.2184218,808.6003486
4/5/2019 2:00:00 AM,856.1427926,1216.214572,1225.267146,986.0098148,875.0984171,810.3519931
4/5/2019 3:00:00 AM,876.7944651,1218.256403,1245.512682,994.3283081,873.6197619,816.2308818
4/5/2019 4:00:00 AM,950.8618444,1226.365814,1312.958348,986.5119024,883.2054304,841.9014132
4/5/2019 5:00:00 AM,1106.43273,1268.367283,1453.404517,979.2034389,884.5597409,882.073859
4/5/2019 10:00:00 PM,983.5630506,1228.631452,1348.61172,1044.921353,879.26572,843.1653717
4/5/2019 11:00:00 PM,912.6015997,1192.851336,1251.514308,1031.419863,879.2938353,810.9192689
4/6/2019 12:00:00 AM,870.8539388,1195.794464,1196.617819,1024.827439,874.8764228,803.8409379
4/6/2019 1:00:00 AM,847.8682164,1192.959667,1159.289898,1026.855714,865.389777,799.3267418
4/6/2019 2:00:00 AM,838.9388019,1189.904853,1164.718384,1032.838366,852.2161802,807.5859831
4/6/2019 3:00:00 AM,842.7816915,1194.758054,1185.063359,1024.151711,828.3920672,804.991514
4/6/2019 4:00:00 AM,871.5812924,1202.660184,1213.357485,1021.322892,824.0912454,810.5256011
4/6/2019 5:00:00 AM,925.3055995,1219.972221,1254.914592,1018.417249,833.0852656,827.0192439
4/6/2019 10:00:00 PM,963.2551418,1230.93883,1327.252291,992.2778253,851.1140481,835.0052486
4/6/2019 11:00:00 PM,904.9698571,1203.669708,1264.067472,987.5158378,844.7263263,827.9242662
4/7/2019 12:00:00 AM,864.5002214,1194.022623,1240.344939,993.2265602,854.5837301,816.8494946
4/7/2019 1:00:00 AM,842.0405531,1190.772098,1205.891373,990.9834752,854.7019383,812.2421813
4/7/2019 2:00:00 AM,833.5719565,1172.808689,1171.832986,979.2566,853.0558653,812.8591341
4/7/2019 3:00:00 AM,835.5296493,1179.708997,1164.244264,984.8519482,851.5331423,814.7815298
4/7/2019 4:00:00 AM,855.4628507,1201.628061,1179.14211,993.5276564,857.1647849,822.5874734
4/7/2019 5:00:00 AM,898.3448462,1216.921074,1190.113811,997.4429841,862.4772169,826.8114852
4/7/2019 10:00:00 PM,944.9707084,1208.666841,1318.471311,984.7260466,873.1256795,826.5520799
4/7/2019 11:00:00 PM,880.6493463,1197.089198,1249.517909,980.644307,860.0667849,823.357943
4/8/2019 12:00:00 AM,846.2017361,1206.249161,1213.960805,977.573192,852.9215379,816.78444
4/8/2019 1:00:00 AM,831.9227012,1197.532364,1195.118607,966.255374,853.9116035,814.116568
4/8/2019 2:00:00 AM,832.3980443,1185.403519,1196.324387,954.0937741,856.3015745,813.0634273
4/8/2019 3:00:00 AM,857.4773505,1192.503598,1189.964633,971.9728856,860.5434307,820.8742946
4/8/2019 4:00:00 AM,941.0999848,1221.035395,1272.648466,977.992282,864.2400411,833.4826367
4/8/2019 5:00:00 AM,1102.035456,1266.416729,1419.661734,985.6510938,879.1629905,871.7968744
4/8/2019 10:00:00 PM,957.5002625,1229.424397,1335.002692,994.3085725,865.4398134,832.262027
4/8/2019 11:00:00 PM,892.5968172,1209.991516,1267.82472,984.4393544,835.5379474,812.5862967
4/9/2019 12:00:00 AM,857.5610939,1208.725383,1221.810568,986.2473997,854.5466616,802.3482157
4/9/2019 1:00:00 AM,842.9497868,1213.174262,1200.490857,989.7033929,858.2121384,798.4890018
4/9/2019 2:00:00 AM,842.6365644,1210.282954,1204.712265,991.4494759,866.5425862,798.6561483
4/9/2019 3:00:00 AM,868.0361587,1186.487681,1194.874493,994.7164875,868.6759818,805.9280363
4/9/2019 4:00:00 AM,951.741616,1187.758112,1259.331885,996.541791,873.2970207,828.9102943
4/9/2019 5:00:00 AM,1110.177198,1203.856596,1368.629421,992.8724909,892.1829022,860.3441717
4/9/2019 10:00:00 PM,962.5500113,1174.224854,1272.233626,1010.455702,840.6068532,826.9138786
4/9/2019 11:00:00 PM,898.5641694,1148.385485,1200.983401,995.9928442,837.5053891,809.6368066
4/10/2019 12:00:00 AM,857.7288889,1120.457062,1161.889382,997.996771,836.0927667,792.2201661
4/10/2019 1:00:00 AM,835.2687756,1158.673357,1141.620243,991.8556648,831.9548925,789.3976547
4/10/2019 2:00:00 AM,828.6119051,1173.008154,1134.389659,969.8829342,838.264819,792.0929292
4/10/2019 3:00:00 AM,850.920693,1184.049279,1162.680058,972.8441242,848.022331,795.7290206
4/10/2019 4:00:00 AM,934.949027,1201.127294,1255.789832,957.9191569,830.059605,812.2765942
4/10/2019 5:00:00 AM,1100.601183,1211.140935,1398.7064,953.1459109,829.9933746,852.8124232
4/10/2019 10:00:00 PM,966.1627978,1247.94513,1288.076742,1004.927911,866.3722365,824.0847933
4/10/2019 11:00:00 PM,899.1877559,1218.011649,1187.803429,997.6241385,863.6279312,801.8618739
4/11/2019 12:00:00 AM,861.8668596,1192.050627,1148.181635,982.4786726,857.7976272,793.5210717
4/11/2019 1:00:00 AM,843.5064463,1209.045585,1129.146778,999.6971664,846.8645978,788.9269489
4/11/2019 2:00:00 AM,839.3660263,1212.268227,1124.155654,1002.057311,857.4080745,787.8785464
4/11/2019 3:00:00 AM,861.1801464,1206.748074,1136.583598,997.716936,859.48519,795.0282384
4/11/2019 4:00:00 AM,939.4878948,1219.425094,1203.499171,986.1311654,846.186851,816.040276
4/11/2019 5:00:00 AM,1099.752613,1271.283661,1377.441297,999.0160172,829.536759,857.7372523
4/11/2019 10:00:00 PM,1001.416815,1244.850521,1349.996184,1034.124693,849.6130101,811.1241216
4/11/2019 11:00:00 PM,929.6696515,1216.747583,1277.16531,1034.321613,839.2126106,790.7279299
4/12/2019 12:00:00 AM,887.6773165,1182.80439,1204.336571,1026.342625,826.520186,780.7463896
4/12/2019 1:00:00 AM,866.1805629,1150.817383,1157.916151,1001.976169,822.7716096,775.4341031
4/12/2019 2:00:00 AM,861.3014844,1162.311788,1145.418923,1005.193229,835.7487739,774.8333069
4/12/2019 3:00:00 AM,882.5295371,1203.362861,1191.679462,1000.007883,833.1819941,782.7100787
4/12/2019 4:00:00 AM,957.4434072,1214.727208,1259.22846,1001.49191,829.3262578,801.4255779
4/12/2019 5:00:00 AM,1108.709027,1247.897242,1409.199879,1013.38053,822.6127211,837.5785347
4/12/2019 10:00:00 PM,996.8288691,1241.393696,1290.546328,977.31832,874.1842501,811.1170036
4/12/2019 11:00:00 PM,928.0418251,1213.726879,1209.76972,985.0059177,855.9311463,791.2660951
4/13/2019 12:00:00 AM,882.3363027,1200.677025,1164.862538,964.0105752,849.4237062,776.0000748
4/13/2019 1:00:00 AM,859.9838738,1191.385775,1155.78994,962.6398322,849.407663,769.4313739
4/13/2019 2:00:00 AM,850.6574375,1203.106261,1154.04238,958.3509502,853.717296,766.9909
4/13/2019 3:00:00 AM,856.8387961,1207.348983,1148.973146,973.4329699,852.1169497,769.3466217
4/13/2019 4:00:00 AM,886.9425189,1186.418435,1188.739943,983.6567349,856.7145967,775.303566
4/13/2019 5:00:00 AM,939.8653319,1203.49182,1225.746624,968.7409549,866.1221828,790.615169
4/13/2019 10:00:00 PM,973.7098391,1248.988652,1311.76736,998.0104992,865.6533754,794.0189329
4/13/2019 11:00:00 PM,908.6237485,1226.865501,1245.493869,987.4009223,879.0170578,784.8264568
4/14/2019 12:00:00 AM,862.6333681,1213.283308,1202.276149,982.1059661,885.1106923,775.5717993
4/14/2019 1:00:00 AM,838.1114445,1213.596565,1173.983321,994.9337015,880.8507708,770.692174
4/14/2019 2:00:00 AM,828.0732496,1206.586786,1168.759765,1001.658661,866.6928346,770.7603302
4/14/2019 3:00:00 AM,832.4730788,1211.75654,1168.205319,1002.516982,853.9029717,773.7142397
4/14/2019 4:00:00 AM,855.0181582,1228.82831,1179.9663,1007.70338,853.4235908,779.824652
4/14/2019 5:00:00 AM,894.8110275,1245.061887,1211.087129,1011.015674,858.1781608,787.6241774
4/14/2019 10:00:00 PM,959.4122481,1253.647055,1287.898598,997.3112996,906.2222389,804.7698578
4/14/2019 11:00:00 PM,895.1796903,1241.708397,1245.626481,992.388207,902.2387042,782.8687863
4/15/2019 12:00:00 AM,860.8732825,1210.324515,1195.251864,994.2797588,889.2475931,770.347065
4/15/2019 1:00:00 AM,847.5740069,1199.44533,1162.399168,997.7315112,875.0635218,765.6038135
4/15/2019 2:00:00 AM,846.9695374,1209.163281,1169.520137,993.5463825,869.5079045,766.7951517
4/15/2019 3:00:00 AM,869.9645075,1221.692723,1189.917076,990.0257072,870.1098588,775.6028335
4/15/2019 4:00:00 AM,952.64238,1247.71077,1268.668491,996.333216,871.9947477,788.5467617
4/15/2019 5:00:00 AM,1111.234238,1287.646327,1400.549023,1010.775867,884.577712,824.5958799
4/15/2019 10:00:00 PM,984.2455973,1232.687119,1326.325589,994.3397713,879.1649497,827.5319894
4/15/2019 11:00:00 PM,912.9704805,1179.699824,1188.067401,912.4101854,866.5791172,808.3617614
4/16/2019 12:00:00 AM,877.0067815,1168.464963,1148.174938,899.060635,865.2248113,801.4087267
4/16/2019 1:00:00 AM,861.2187801,1163.130493,1164.829518,904.2668252,854.7230342,798.1329245
4/16/2019 2:00:00 AM,859.4942618,1166.110999,1154.706103,906.4744043,854.9839902,796.6879731
4/16/2019 3:00:00 AM,884.514569,1195.268291,1185.862489,932.777217,861.5045249,804.2034681
4/16/2019 4:00:00 AM,966.812082,1224.805022,1246.154904,1006.096361,869.7864642,822.952007
4/16/2019 5:00:00 AM,1119.239463,1260.002475,1381.651889,1022.679338,862.7512836,851.2076509
4/16/2019 10:00:00 PM,975.8272707,1231.17835,1354.833603,1038.948697,896.6631833,811.6809541
4/16/2019 11:00:00 PM,901.2464398,1215.351149,1287.902449,1023.823256,886.001517,790.0560455
4/17/2019 12:00:00 AM,863.5573329,1197.352893,1242.099353,1009.46411,897.6521762,777.0442085
4/17/2019 1:00:00 AM,847.5271891,1194.767791,1218.413546,1006.36159,888.5314692,774.9124579
4/17/2019 2:00:00 AM,843.6101663,1196.237637,1183.730235,991.6667077,880.7766397,775.5182859
4/17/2019 3:00:00 AM,866.7074915,1197.554958,1186.721427,988.0763486,882.2749932,776.8900201
4/17/2019 4:00:00 AM,946.4030213,1210.675725,1239.418988,985.893693,889.9756595,795.6239938
4/17/2019 5:00:00 AM,1098.114289,1241.68957,1359.676891,980.832125,902.3176353,832.9678622
4/17/2019 10:00:00 PM,973.7221114,1207.897696,1311.257604,1064.167249,860.1574979,813.5272428
4/17/2019 11:00:00 PM,898.9304857,1174.153581,1236.156661,1050.206646,866.5157979,792.1581454
4/18/2019 12:00:00 AM,855.4709032,1160.327457,1208.738988,1049.252848,872.2037918,783.6392282
4/18/2019 1:00:00 AM,838.6832955,1172.062903,1199.473363,1050.29091,879.7961915,785.555854
4/18/2019 2:00:00 AM,840.5459182,1166.24007,1182.892837,1056.815013,882.0830887,787.5985189
4/18/2019 3:00:00 AM,860.4135955,1178.293672,1197.494611,1060.154113,878.9778476,789.8906355
4/18/2019 4:00:00 AM,939.7834308,1203.310666,1268.453209,1060.623761,881.9548767,811.9977536
4/18/2019 5:00:00 AM,1089.038491,1238.176882,1378.469531,1051.461037,894.7653797,846.330088
4/18/2019 10:00:00 PM,965.8882584,1212.573405,1308.708169,1106.14343,837.2970181,819.742728
4/18/2019 11:00:00 PM,891.5677697,1186.368896,1242.873774,1107.025037,844.6247038,796.2771213
4/19/2019 12:00:00 AM,845.3100554,1189.52224,1214.291038,1100.894083,833.2378939,785.0482048
4/19/2019 1:00:00 AM,820.4176301,1194.844734,1208.012369,1102.670514,827.9089213,779.9807349
4/19/2019 2:00:00 AM,809.9749484,1193.030608,1193.533681,1104.30319,826.2740349,772.6630929
4/19/2019 3:00:00 AM,816.702471,1182.932779,1198.1032,1107.663585,819.0626387,775.3418052
4/19/2019 4:00:00 AM,852.7554786,1182.933897,1208.173272,1099.059918,833.7130462,780.4599055
4/19/2019 5:00:00 AM,897.5521178,1189.316912,1240.170799,1094.523811,824.5147683,794.9997507
4/19/2019 10:00:00 PM,955.9569871,1216.852033,1316.596416,1132.106689,851.5063285,812.1273971
4/19/2019 11:00:00 PM,892.6015243,1214.979522,1251.49771,1128.70189,839.1858965,778.5217542
4/20/2019 12:00:00 AM,851.310839,1199.133239,1213.689456,1118.121287,831.1964354,771.8722317
4/20/2019 1:00:00 AM,827.7465574,1190.275531,1177.988311,1045.982366,832.7316258,777.4307104
4/20/2019 2:00:00 AM,817.7858358,1191.145519,1173.188146,1049.536634,842.8591615,781.9326306
4/20/2019 3:00:00 AM,821.4233949,1187.619357,1182.368022,1031.955006,845.5849219,785.0017063
4/20/2019 4:00:00 AM,846.9276477,1186.131672,1192.338119,1038.153742,859.2764868,793.1687412
4/20/2019 5:00:00 AM,884.7001498,1183.490418,1196.319077,1034.100949,854.7238699,805.5740509
4/20/2019 10:00:00 PM,946.7735085,1211.116896,1297.967042,1056.058654,828.5864644,816.1388088
4/20/2019 11:00:00 PM,883.6812574,1187.242071,1229.498729,1046.914546,834.1139262,787.3094584
4/21/2019 12:00:00 AM,841.8119925,1181.800226,1190.228587,1041.945561,828.5580445,776.6129733
4/21/2019 1:00:00 AM,817.0032156,1180.484679,1200.552042,1047.347083,807.3655495,773.8309796
4/21/2019 2:00:00 AM,805.7938789,1176.366102,1188.477844,1048.451678,807.3397516,773.3002412
4/21/2019 3:00:00 AM,808.2242727,1173.808174,1176.631603,1048.926675,804.9096487,776.4610668
4/21/2019 4:00:00 AM,830.1404099,1182.020241,1186.454897,1055.446921,807.8655043,783.5138212
4/21/2019 5:00:00 AM,857.1984464,1179.126519,1187.027621,1027.826718,786.7839787,790.1380816
4/21/2019 10:00:00 PM,925.0973689,1171.754293,1262.156687,1114.668285,839.4808115,791.0942421
4/21/2019 11:00:00 PM,857.8634238,1154.898639,1196.388085,1103.847486,849.8961725,772.0632147
4/22/2019 12:00:00 AM,822.5268288,1152.222374,1174.376932,1096.851412,847.1676982,754.4910947
4/22/2019 1:00:00 AM,808.243133,1148.266455,1167.73096,1106.730484,843.1063818,749.9812768
4/22/2019 2:00:00 AM,806.9902558,1144.775756,1160.065844,1096.399322,854.0393433,746.6285084
4/22/2019 3:00:00 AM,829.3569631,1150.932834,1182.083512,1112.536732,845.7530495,750.346603
4/22/2019 4:00:00 AM,903.6578259,1160.907373,1228.418356,1111.356487,848.9655545,768.0446793
4/22/2019 5:00:00 AM,1021.910953,1174.809021,1278.890077,1070.298518,848.6006142,794.682
4/22/2019 10:00:00 PM,957.132935,1187.411476,1323.565758,1109.653138,871.300492,793.3148503
4/22/2019 11:00:00 PM,884.039049,1178.625566,1258.467425,1096.972451,851.8189452,773.8199161
4/23/2019 12:00:00 AM,844.678819,1164.064941,1197.996281,1098.847494,855.4270885,760.9882111
4/23/2019 1:00:00 AM,822.8148463,1160.785283,1188.411721,1096.710969,862.428846,755.2318387
4/23/2019 2:00:00 AM,817.7444869,1169.667482,1179.451504,1112.284896,869.9963955,754.4393694
4/23/2019 3:00:00 AM,838.1363403,1165.629119,1182.291186,1115.66256,880.9574022,759.9303184
4/23/2019 4:00:00 AM,914.4559954,1136.621481,1215.471855,1090.439608,883.8684318,770.928674
4/23/2019 5:00:00 AM,1066.57367,1151.42334,1306.613914,1094.616322,885.513183,798.2730178
4/23/2019 10:00:00 PM,958.1891537,1249.423015,1329.777038,1082.102708,861.8411557,794.6673717
4/23/2019 11:00:00 PM,887.0867332,1197.274568,1257.41438,1033.100589,847.6518715,784.1324021
4/24/2019 12:00:00 AM,848.2282548,1191.403818,1211.325765,1006.388444,848.5459677,776.8378001
4/24/2019 1:00:00 AM,830.3429776,1195.322018,1197.572359,1009.642164,849.3056058,769.9115921
